ID	Label	logical type	Subclass part of	Equivalent	Evquivalent part of	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/MBA_312782616	"rostrolateral area, layer 5"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035920		"rostrolateral area, layer 5"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782620	"rostrolateral area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0035912			rostrolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782624	"rostrolateral area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0035912			rostrolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782628	postrhinal area	equivalent		http://purl.obolibrary.org/obo/UBERON_0035890		postrhinal area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782632	"postrhinal area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0035890			postrhinal area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782636	"postrhinal area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0035890			postrhinal area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782640	"postrhinal area, layer 4"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035911		"postrhinal area, layer 4"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782644	"postrhinal area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0035890			postrhinal area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782648	"postrhinal area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0035890			postrhinal area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_312782652	"postrhinal area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0035890			postrhinal area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_313	midbrain	equivalent		http://purl.obolibrary.org/obo/UBERON_0001891		midbrain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_314	"agranular insular area, posterior part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_315	isocortex	equivalent		http://purl.obolibrary.org/obo/UBERON_0001950		neocortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_317	subthalamic fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0022256		subthalamic fasciculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_318	supragenual nucleus	subclass	http://purl.obolibrary.org/obo/UBERON_0022424			supragenual nucleus of pontine tegmentum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_319	basomedial amygdalar nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002889		medial part of basal amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_320	"primary motor area, Layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0001384			primary motor cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_322	primary somatosensory area	equivalent		http://purl.obolibrary.org/obo/UBERON_0008933		primary somatosensory cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_324	"entorhinal area, medial part, ventral zone, layer 2"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_325	suprageniculate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003033		suprageniculate nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_325	suprageniculate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003033		suprageniculate nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_325	suprageniculate nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003033		suprageniculate nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_326	superior cerebelar peduncles	equivalent		http://purl.obolibrary.org/obo/UBERON_0002150		superior cerebellar peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_327	"basomedial amygdalar nucleus, anterior part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002889			medial part of basal amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_328	"agranular insular area, dorsal part, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_329	"primary somatosensory area, barrel field"	equivalent		http://purl.obolibrary.org/obo/UBERON_0010415		barrel cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_33	"primary visual area, layer 6a"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035892		"primary visual area, layer 6a"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_330	"retrosplenial area, dorsal part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_331	mammillary body	equivalent		http://purl.obolibrary.org/obo/UBERON_0002206		mammillary body	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_333	septohippocampal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0007630		septohippocampal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_334	"basomedial amygdalar nucleus, posterior part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002889			medial part of basal amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_335	"perirhinal area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0006083			perirhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_336	superior colliculus commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002583		commissure of superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_336	superior colliculus commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002583		commissure of superior colliculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_337	"primary somatosensory area, lower limb"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_338	subfornical organ	equivalent		http://purl.obolibrary.org/obo/UBERON_0002219		subfornical organ	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_340	"posterior parietal association areas, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0035886			posterior parietal association areas 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_341	supramammillary decussation	equivalent		http://purl.obolibrary.org/obo/UBERON_0002991		supramammillary commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_342	substantia innominata	equivalent		http://purl.obolibrary.org/obo/UBERON_0003017		substantia innominata	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_342	substantia innominata	equivalent		http://purl.obolibrary.org/obo/UBERON_0003017		substantia innominata 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_343	brain stem	equivalent		http://purl.obolibrary.org/obo/UBERON_0002298		brainstem	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_344	"agranular insular area, posterior part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_345	"primary somatosensory area, mouth"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_346	"primary somatosensory area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_347	subparaventricular zone	equivalent		http://purl.obolibrary.org/obo/UBERON_0007626		subparaventricular zone	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_35	oculomotor nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001715		oculomotor nuclear complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_350	subceruleus nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002587		nucleus subceruleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_350	subceruleus nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002587		nucleus subceruleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_350	subceruleus nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002587		nucleus subceruleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_350	subceruleus nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002587		nucleus subceruleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_351	bed nuclei of the stria terminalis	equivalent		http://purl.obolibrary.org/obo/UBERON_0001880		bed nucleus of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_351	bed nuclei of the stria terminalis	equivalent		http://purl.obolibrary.org/obo/UBERON_0001880		bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_352	"orbital area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_353	"primary somatosensory area, nose"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_354	medulla	equivalent		http://purl.obolibrary.org/obo/UBERON_0001896		medulla oblongata	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_355	"agranular insular area, posterior part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0034893			agranular insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_357	tectothalamic pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0035570		tectothalamic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_357	tectothalamic pathway	equivalent		http://purl.obolibrary.org/obo/UBERON_0035570		tectothalamic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_359	"bed nuclei of the stria terminalis, anterior division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0011173		anterior division of bed nuclei of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_361	"primary somatosensory area, trunk"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_362	mediodorsal nucleus of thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002739		medial dorsal nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_362	mediodorsal nucleus of thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002739		medial dorsal nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_365	thalamic peduncles	equivalent		http://purl.obolibrary.org/obo/UBERON_0022236		peduncle of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_366	submedial nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003031		submedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_366	submedial nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003031		submedial nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_367	"bed nuclei of the stria terminalis, posterior division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0011177		posterior division of bed nuclei of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_368	"perirhinal area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0006083			perirhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_369	"primary somatosensory area, upper limb"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_370	"medulla, motor related"	subclass	http://purl.obolibrary.org/obo/UBERON_0005290			myelencephalon 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_371	"entorhinal area, medial part, ventral zone, layer 3"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_374	"substantia nigra, compact part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0001965		substantia nigra pars compacta	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_375	ammon's horn	equivalent		http://purl.obolibrary.org/obo/UBERON_0001954		Ammon's horn	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_376	"cortical amygdalar area, posterior part, lateral zone, layers 1-3"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_377	"posterolateral visual area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0035897			posterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_378	supplemental somatosensory area	equivalent		http://purl.obolibrary.org/obo/UBERON_0008934		secondary somatosensory cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_379	"medulla, behavioral state related"	subclass	http://purl.obolibrary.org/obo/UBERON_0005290			myelencephalon 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_38	paraventricular hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001930		paraventricular nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_38	paraventricular hypothalamic nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001930		paraventricular nucleus of hypothalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0005832		cuneate fasciculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_381	"substantia nigra, reticular part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0001966		substantia nigra pars reticulata	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_382	field CA1	equivalent		http://purl.obolibrary.org/obo/UBERON_0003881		CA1 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_383	"cortical amygdalar area, posterior part, medial zone, layers 1-3"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_384	trochlear nerve decussation	equivalent		http://purl.obolibrary.org/obo/UBERON_0002787		decussation of trochlear nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_384	trochlear nerve decussation	equivalent		http://purl.obolibrary.org/obo/UBERON_0002787		decussation of trochlear nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_385	primary visual area	equivalent		http://purl.obolibrary.org/obo/UBERON_0002436		primary visual cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_386	"medulla, sensory related"	subclass	http://purl.obolibrary.org/obo/UBERON_0005290			myelencephalon 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_387	"entorhinal area, lateral part, layer 5/6"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
